Date,Open,High,Low,Close,Volume
2018-05-31,5560.591502816731,5515.728933829665,5618.404295039083,5557.366748207712,48091
2018-06-01,5454.73659924505,5466.141945135897,5416.3353390277125,5435.23246560938,49585
2018-06-02,5293.398969364501,5323.800687743352,5296.061913302478,5309.3151842999205,14119
2018-06-03,5194.399001170058,5191.229394440565,5202.944532840215,5194.47926918412,29963
2018-06-04,5228.409503574205,5196.688830053773,5227.4309436589,5224.58158880782,15339
2018-06-05,5346.503942230308,5403.384559262942,5389.544175629939,5356.301206832021,10480
2018-06-06,5313.486032009164,5285.061965855738,5305.189849185587,5310.292267796707,19912
2018-06-07,5039.955537983192,5067.822778625441,5074.337897282706,5051.13453207712,4059
2018-06-08,4888.635288330171,4893.525158709326,4888.8700288318905,4881.892834682129,9075
2018-06-09,4811.388542936374,4825.84220789676,4797.479417404291,4801.230725354197,30181
2018-06-10,4750.558675092892,4791.101318686912,4722.475118642728,4747.972612033093,34663
2018-06-11,4691.899248451874,4722.574966621648,4711.126960295709,4709.35019595877,14253
2018-06-12,4703.872471102349,4699.820556841444,4669.732061713218,4712.985438677275,28309
2018-06-13,4688.9815924116965,4714.91147950882,4661.51789346027,4683.691737259702,38461
2018-06-14,4783.228898875507,4768.13543323793,4793.295501599028,4783.026111544609,44828
2018-06-15,4693.368265293636,4722.652129593875,4719.387108399144,4718.79314747694,28855
2018-06-16,4649.637665859795,4619.575814615114,4671.591783956916,4638.108900529261,12802
2018-06-17,4684.023697934987,4659.824129157603,4676.381074732886,4682.743843108425,35919
2018-06-18,4533.670586692723,4542.276364848914,4550.383604006763,4541.109602336165,9341
2018-06-19,4585.747646733435,4594.1874105217785,4549.195413613964,4576.6405384897935,7818
2018-06-20,4579.8227055391735,4547.001019660784,4595.3831988631855,4586.0371528826845,18572
2018-06-21,4566.237597206323,4583.902853841463,4586.800985665453,4572.533538000428,17113
2018-06-22,4723.496960343091,4704.144108942195,4714.600314500953,4720.114029591906,8159
2018-06-23,4678.345664565605,4708.2797789661645,4677.731048466388,4661.740187443939,3565
2018-06-24,4873.618532259067,4865.041830443992,4857.636592255528,4857.844264936787,47361
2018-06-25,4839.470471240289,4812.281787268714,4812.150168501281,4835.9913478474455,34189
2018-06-26,4718.401885658827,4720.19026750491,4711.279354144438,4714.04247438809,36154
2018-06-27,4728.1119248951245,4706.451616722091,4717.784015329558,4720.639163182291,4247
2018-06-28,4608.498825880006,4649.426994515866,4603.771734044318,4620.113640729503,40013
2018-06-29,4557.032540039103,4557.044620904009,4589.697184381592,4551.169283786607,18858
2018-06-30,4580.717410358687,4583.973418147823,4571.742920342975,4587.4524646400105,37654
2018-07-01,4641.665503402806,4655.40021527506,4635.001466376618,4638.710848076159,25029
2018-07-02,4579.263147667233,4558.327297591352,4558.819088546705,4581.347364099547,12898
2018-07-03,4677.403539103855,4647.254079754443,4658.565607427823,4672.719527229222,13849
2018-07-04,4783.285130610633,4793.051440800657,4786.9843011783605,4782.1555523287725,7892
2018-07-05,4891.2720717972425,4894.459774780393,4866.0234992104015,4921.520031870023,41654
2018-07-06,4975.686842786674,4948.32031254196,4981.184850977586,4973.907261219029,22042
2018-07-07,5117.969388781086,5139.381847549418,5105.088181421743,5111.40478143949,39221
2018-07-08,4927.095987999732,4940.031194348454,4930.364125290452,4922.70564000892,41621
2018-07-09,4890.502125005472,4860.84015256951,4879.210987374398,4891.505724491736,9182
2018-07-10,4823.206770150929,4808.2756643811335,4816.467374069226,4807.41765592758,17195
2018-07-11,4821.895652941704,4800.107156636484,4779.197815678823,4818.894704295735,7083
2018-07-12,4768.303430229063,4810.653577239208,4716.078238875862,4764.133162461516,1468
2018-07-13,4758.24665681268,4779.801762252807,4727.578752560405,4748.3274776911885,49339
2018-07-14,4934.053528060007,4923.671173074016,4892.481368215344,4930.478014433624,33342
2018-07-15,4904.945086024246,4927.926834143864,4942.69389854538,4913.770392120897,23131
2018-07-16,4930.442740974636,4921.007904670399,4965.482848857201,4954.604737176933,10803
2018-07-17,4926.936080266432,4915.055809030841,4934.857622055064,4931.642059281942,29956
2018-07-18,4946.632328706483,4949.225928813493,4938.097310468483,4939.115532973231,27598
2018-07-19,4936.221523435063,4950.879353896835,4941.113502051704,4939.709910330274,11920
2018-07-20,4992.187360581454,4989.754689508647,5025.124552550318,4984.200892664833,1729
2018-07-21,5103.245199628641,5109.5735684186175,5072.3521220350285,5101.72765833131,23980
2018-07-22,5286.201518164007,5288.272029731666,5215.827228144174,5272.618556037075,25933
2018-07-23,5302.237560559797,5301.030835069439,5268.27705562418,5305.37002829942,40114
2018-07-24,5373.316151588739,5365.359732120033,5339.158513658496,5368.295562391995,20286
2018-07-25,5251.451038298632,5240.258492757562,5240.211868284193,5246.143147369296,5756
2018-07-26,5252.65853639491,5258.74997906795,5259.004560878869,5236.930965705024,44140
2018-07-27,5318.133039584983,5347.308732518279,5316.2044704198815,5336.347458890793,21266
2018-07-28,5424.5967136375575,5434.959667039813,5367.486883912932,5429.574637519844,36368
2018-07-29,5461.855590609645,5429.668956176524,5462.1986048362005,5452.602348791188,3114
2018-07-30,5567.287170458638,5539.480579409221,5562.75267913412,5550.127325867873,2765
2018-07-31,5607.563049145148,5618.746823525201,5573.8404331222655,5604.871908990435,2141
2018-08-01,5737.690334989857,5783.295952976502,5704.01909944148,5741.051194175241,39686
2018-08-02,5783.115799014825,5787.522980333599,5798.85253511663,5774.372032747719,12798
2018-08-03,5743.40042276048,5731.578540089193,5740.935145513069,5733.439114965583,39770
2018-08-04,5767.92725575371,5778.553801612407,5782.402027701823,5772.07924717659,47298
2018-08-05,5447.086504496186,5416.12468135321,5441.593687745311,5443.490455094014,33507
2018-08-06,5498.286340476626,5534.27106186685,5455.064708528054,5485.335165064973,49303
2018-08-07,5118.614154135767,5123.389671281555,5119.834014870603,5099.333990531547,46535
2018-08-08,4933.875481920058,4917.360389267788,4899.717021099586,4926.558508359516,36411
2018-08-09,4971.712354405076,4967.566059007912,4968.746820549623,4971.273501350331,40359
2018-08-10,5018.436723409029,5005.753607516311,4960.067483196104,5018.979527812023,30569
2018-08-11,4909.107867830553,4941.303514846496,4895.824160752033,4903.641322249085,11726
2018-08-12,4833.180032477526,4829.409981827309,4835.522156955068,4834.298426558314,6039
2018-08-13,4970.527862105877,4974.3891109553,4954.365587561685,4968.643350097123,19695
2018-08-14,4910.364810473731,4934.891851406883,4918.642365586256,4920.775954644717,24282
2018-08-15,5159.890684843781,5140.779311351741,5192.737195874655,5146.539971429836,18146
2018-08-16,5134.606801275019,5151.326839360042,5140.781709561335,5146.34236320142,5998
2018-08-17,5184.028039928162,5195.631635427929,5190.6712062075085,5188.512074101105,25740
2018-08-18,5360.08386060039,5318.433896567122,5401.704296333743,5359.037848643035,25431
2018-08-19,5394.495393745553,5401.311243969185,5375.061977966751,5373.099851129691,47731
2018-08-20,5262.006365541844,5265.253430228473,5316.3921013427,5266.458450296587,47761
2018-08-21,5247.913910326534,5258.328429666191,5257.037063219784,5254.913621472328,31164
2018-08-22,5245.387457972252,5252.107815906949,5238.998681164835,5251.172327079433,42672
2018-08-23,5126.7340633851545,5133.377538464436,5107.302715341164,5109.780861389008,16334
2018-08-24,5055.108445989397,5117.69599505666,5065.49844981079,5083.702718099649,48497
2018-08-25,4998.7533234604525,4979.258774570591,5000.891050365427,5008.798348458826,47134
2018-08-26,5130.129499951823,5121.353071002683,5122.260515830143,5102.258020506567,7139
2018-08-27,5111.825058527366,5128.863247587433,5105.5150830751545,5105.791217524514,35313
2018-08-28,5065.764648572052,5089.203098931749,5064.293388246676,5076.994808263677,23430
2018-08-29,5065.799814353094,5077.861804628485,5088.602245207719,5066.224546173534,14037
2018-08-30,5089.569325791602,5159.64193645705,5082.071339760453,5088.882789030994,21187
2018-08-31,5160.768070891526,5176.615125911835,5145.314427449205,5152.049512570043,45419
2018-09-01,5068.6403574491405,5097.301942228455,5054.258013351383,5050.061162204637,46289
2018-09-02,4949.791247470927,4942.1915345246725,4886.07587432963,4945.947734855133,17866
2018-09-03,5050.978699688426,5031.334514471278,5054.5321234791145,5056.437511335495,23628
2018-09-04,5022.804182987218,5014.910408495516,5021.911540779001,5014.909867916095,26294
2018-09-05,4867.990022361347,4892.15101268958,4878.2710495670335,4874.797703647812,36943
2018-09-06,4908.095808670621,4928.2646804853175,4931.923122326897,4918.260254141896,24481
2018-09-07,4946.57901875096,4974.060378576202,4929.61479130487,4964.051575568345,20400
2018-09-08,4799.313014892618,4809.223590660985,4815.78058491785,4814.383270810927,46257
2018-09-09,4827.858945641587,4827.490775499747,4841.5688133523045,4836.530313986429,19263
2018-09-10,4896.648002700192,4903.795795641996,4909.825899987616,4908.20968098017,14017
2018-09-11,4948.196932480711,4966.121168481536,4969.452177013888,4945.098961228432,17021
2018-09-12,4995.98665708911,5029.051679689616,5039.7286019133335,5007.999865453813,17332
2018-09-13,4838.690101196303,4844.806553854285,4849.890213959664,4869.305041543059,28200
2018-09-14,4891.416928669906,4920.334395193268,4870.057693004876,4901.650710453039,33347
2018-09-15,4867.475709956289,4856.221771221447,4862.681737864019,4872.073579802366,7582
2018-09-16,4819.4132919871645,4836.569525280358,4781.808005985708,4825.256189765053,44444
2018-09-17,4924.926657707015,4920.199571694914,4891.568914708062,4910.00491043315,13417
2018-09-18,5051.234119365266,5097.03443719016,5038.000774730252,5057.440028762663,6629
2018-09-19,5251.470485674209,5240.492952799691,5192.888032967473,5242.234470984045,33747
2018-09-20,5381.7092313384655,5386.719924199144,5384.323278065529,5381.913556759596,11284
2018-09-21,5369.660548571333,5386.4022858493645,5367.967073793362,5370.114911047617,37752
2018-09-22,5399.096109355087,5384.49937951183,5399.405596926993,5408.13180277014,47453
2018-09-23,5491.067030046178,5489.712114840423,5448.681847941054,5491.712664910504,34933
2018-09-24,5496.614528734725,5497.700495697121,5496.545400109758,5505.038295691636,39087
2018-09-25,5521.331258678654,5507.146586443354,5537.34506273342,5519.454375788048,25244
2018-09-26,5608.489669397984,5598.80419070828,5592.00980847987,5611.140929364307,17957
2018-09-27,5593.903686769719,5635.653390800487,5616.734080601888,5604.492006170474,31048
2018-09-28,5534.296761133363,5517.733974169572,5508.6069008022005,5523.339622517725,18524
2018-09-29,5482.419602918859,5497.946031314892,5466.40878556966,5477.74335771038,43934
2018-09-30,5542.662053584965,5556.359717939188,5547.91102848346,5547.633429189569,24007
2018-10-01,5549.57993360362,5510.816669512874,5532.270037220877,5547.965552777379,25450
2018-10-02,5584.907297634564,5600.343733427474,5626.453141830196,5585.843736648008,34016
2018-10-03,5651.38353607993,5621.195806748685,5646.778728832627,5661.206759436853,10277
2018-10-04,5619.716574959789,5637.365065246471,5631.92556744317,5618.924349004269,28491
2018-10-05,5697.471138175329,5690.089814755766,5615.932817568184,5704.556331250664,37942
2018-10-06,5737.080218795953,5748.1835430580495,5732.610314172827,5747.943070581174,39029
2018-10-07,5589.528795256809,5571.439018462475,5606.196547934443,5607.72887368322,12022
2018-10-08,5767.705989626203,5775.377501613683,5807.454185518931,5771.845642207774,3654
2018-10-09,5720.809418194643,5747.323951601272,5677.032096604112,5714.329703632347,10516
2018-10-10,5520.590402786972,5505.9653154118205,5530.252339147294,5528.270933010228,41132
2018-10-11,5441.218224359421,5424.69958128763,5435.345973127004,5413.924371913485,14006
2018-10-12,5313.884559054085,5325.963577240868,5295.568864309264,5304.488340607596,3844
2018-10-13,5323.878339221055,5336.645487242842,5292.776164282531,5310.026284644493,30265
2018-10-14,5289.422108739858,5225.045099751665,5264.283116711477,5281.022715916986,44167
2018-10-15,5265.004585120283,5318.060203851267,5245.047923601424,5245.565934333369,11998
2018-10-16,5302.624735597035,5325.019941989535,5298.404107809442,5310.984245868415,3119
2018-10-17,5319.823083741155,5365.841525681858,5313.651102783704,5347.208678082925,7865
2018-10-18,5376.313897787797,5377.253165976256,5367.271038197475,5381.115204376136,7263
2018-10-19,5431.46026549094,5381.073871190237,5413.877276473345,5425.403143861466,11021
2018-10-20,5494.336806934126,5512.872558212014,5462.614988997469,5492.67234077437,9829
2018-10-21,5268.821055694329,5253.931682776482,5264.434441628041,5265.9198223291205,32213
2018-10-22,5241.487892145892,5255.742949091973,5249.027229143941,5227.677309647804,11929
2018-10-23,5008.451034034808,5002.971761801781,5008.237553498834,5004.626922788387,27867
2018-10-24,5016.23984568571,5022.210158777539,4989.361987212418,5008.237554232663,20686
2018-10-25,4998.3632803930805,4988.368483456089,5043.0118591260125,5007.77351522216,33063
2018-10-26,5102.389008101623,5135.692461525088,5147.819460240717,5113.59180047656,33118
2018-10-27,5253.411997720406,5222.196774201774,5212.464560512902,5236.507358848531,30052
2018-10-28,5258.84817800519,5317.893721410336,5217.824729425821,5257.7871404173,44737
2018-10-29,5198.945336454241,5263.681158970943,5231.833865562972,5205.433692833977,10616
2018-10-30,5249.656685920974,5299.097907917191,5247.019802507021,5256.189019748804,26700
2018-10-31,5194.232112139662,5234.153001141475,5204.608762418472,5200.984270430088,20319
2018-11-01,5193.465045250045,5198.640797115029,5200.238105603422,5200.839409282487,27091
2018-11-02,5290.819609883185,5335.3716917409065,5282.737062620406,5304.432351314483,7858
2018-11-03,5229.846796764608,5243.065459779502,5263.654362893729,5245.587971191845,16645
2018-11-04,5328.71875070459,5289.390368974181,5358.2190039845,5330.797808522695,47110
2018-11-05,5397.103288473467,5444.123878725833,5405.232706953615,5403.511051459412,40233
2018-11-06,5313.044224369365,5343.031695834651,5305.158847515589,5301.305445271958,21876
2018-11-07,5408.744332987801,5407.89680688314,5436.008015400569,5405.575836837319,6413
2018-11-08,5484.537694455459,5450.939848245528,5459.986170538808,5481.628948304235,32776
2018-11-09,5484.651098086077,5476.715284952817,5496.101979334534,5492.8147435477695,15754
2018-11-10,5408.39444060835,5360.444604560863,5419.801220586363,5409.703896393189,17143
2018-11-11,5321.376337943116,5346.521992375939,5310.021821477189,5317.537064445383,5752
2018-11-12,5268.197919900322,5225.965175079365,5264.05330635624,5260.662591627942,15165
2018-11-13,5317.062955053538,5325.68852126911,5294.798370365448,5318.061600087876,11494
2018-11-14,5228.645691859595,5206.588823919001,5241.735407867266,5217.385282810442,2665
2018-11-15,5263.323104514677,5225.777098487895,5300.012903445389,5263.239005230138,29743
2018-11-16,5142.276835386626,5148.40527476044,5142.088122949798,5134.135666048815,48504
2018-11-17,5108.214604964669,5104.690097926038,5106.676108473001,5113.224053155568,7172
2018-11-18,5105.872392913766,5145.925716157596,5137.548100520322,5124.449427749382,3570
2018-11-19,5384.165157136763,5350.040176532302,5418.616360198991,5381.276929074896,5930
2018-11-20,5242.65986446102,5222.80814897805,5230.29392204882,5235.065626319179,27748
2018-11-21,5397.682553863999,5333.243880395796,5411.90639679249,5391.478608200548,41469
2018-11-22,5412.226370584525,5353.115477001556,5446.933736138101,5407.660286499435,16172
2018-11-23,5448.511985497788,5501.334737157239,5422.213617491442,5452.313196126735,6796
2018-11-24,5456.415765360566,5522.170637823295,5473.652437429718,5465.2338792512855,5701
2018-11-25,5520.145955159276,5522.705266092797,5482.360768953256,5514.061428025105,30794
2018-11-26,5501.827348016223,5479.164529844488,5496.356327221998,5497.138866683863,18480
2018-11-27,5652.999711101147,5650.9032256166665,5644.668352290932,5659.348357798463,18248
2018-11-28,5620.360017690408,5644.909025291108,5613.847265372713,5607.91690036991,12692
2018-11-29,5726.226322157664,5721.601591898931,5802.246621829248,5736.35518249731,44921
2018-11-30,5656.294253868568,5669.6316144442535,5688.44424835468,5662.90312660097,19369
2018-12-01,5674.594743551568,5674.232816466521,5659.638344987296,5656.083229152991,35669
2018-12-02,5545.728819402807,5529.956415316207,5526.01577997477,5536.111686171036,37372
2018-12-03,5582.7226749370975,5572.024407245809,5632.678943664758,5586.722872492671,3912
2018-12-04,5753.854525530228,5762.293153655129,5752.090527961254,5750.549331634697,13172
2018-12-05,5743.436928447854,5715.383451460403,5773.877690483102,5741.659399756295,44877
2018-12-06,5687.689990654128,5732.012257699989,5681.017756831197,5719.094842845402,44258
2018-12-07,5582.873545055316,5579.8256497523735,5583.4151057215,5593.013386923921,21281
2018-12-08,5566.857200893339,5570.968908724595,5546.162364646535,5567.423370182117,8654
2018-12-09,5389.017000792212,5430.180919451263,5360.271366254134,5392.863314691281,15613
2018-12-10,5297.91313232749,5293.4577981016855,5283.143732519296,5295.296169797302,47514
2018-12-11,5331.384973051868,5355.904128239105,5296.484953644256,5319.368707309957,33966
2018-12-12,5458.05018934126,5412.62586881098,5467.611123426512,5461.562364822079,4696
2018-12-13,5764.979302025274,5763.612962620716,5683.603234809562,5777.199868323058,36180
2018-12-14,5713.529187475016,5714.320186198411,5744.615684020468,5709.819498807044,8200
2018-12-15,5872.262269611366,5932.609237720775,5887.757871322297,5876.100812883135,15859
2018-12-16,5902.973982643343,5846.951243230096,5876.370501328407,5904.817035479883,24599
2018-12-17,5883.546896781282,5884.150301444403,5861.403541294502,5886.982230181058,18231
2018-12-18,5964.761398289001,6008.205405425317,5923.665806413449,5938.136719569871,35214
2018-12-19,5918.850454933285,5922.157972224389,5898.864904202847,5945.494645304232,8660
2018-12-20,5954.008410714286,5952.295146390873,6016.035994827927,5958.636291691287,43975
2018-12-21,5910.128674064136,5919.975452386108,5863.163875132933,5910.1722796183885,30078
2018-12-22,5738.22128530988,5752.502087496327,5744.0711425101335,5747.200049650744,15976
2018-12-23,5582.509008898633,5626.213647824091,5537.766880033408,5572.4804851195495,47888
2018-12-24,5654.944956679802,5667.625430232185,5703.166073834728,5645.7620380205135,24444
2018-12-25,5614.068426096346,5651.879272221787,5606.866460423724,5614.604672704564,21414
2018-12-26,5545.062588158179,5538.079269216841,5560.685865190319,5548.066019887174,2035
2018-12-27,5547.76739657737,5528.463981564093,5531.897448958032,5549.009895739465,49814
2018-12-28,5636.755107927052,5631.573603626287,5627.818865464419,5637.936668961089,42473
2018-12-29,5657.424086650764,5625.51817564252,5647.069648518577,5658.311004585777,9644
2018-12-30,5582.4529186517175,5598.053683175628,5612.010379242467,5584.552700431826,47440
2018-12-31,5726.101714781426,5715.053828165704,5724.842304651555,5723.212072851311,40008
2019-01-01,5915.75540685766,5895.884712771117,5912.178279777805,5906.857174679294,21624
2019-01-02,5950.894175094003,5980.446502212916,5936.156486883691,5965.572587518063,46477
2019-01-03,6070.0981442847415,6048.094838990318,6040.072495004106,6082.880269690184,28396
2019-01-04,6214.059259189791,6259.89005250977,6209.383927707578,6235.866308529617,34714
2019-01-05,6389.466620145446,6374.18501626078,6419.113914120926,6378.414137291538,9976
2019-01-06,6460.469566612162,6497.911103121356,6453.76346383859,6457.236773064275,6356
2019-01-07,6541.5781775147925,6528.73255965861,6449.657776010642,6534.974356994707,26858
2019-01-08,6584.369241062167,6624.111184458048,6530.179706833953,6603.247903553381,17000
2019-01-09,6482.967936416484,6488.788421975267,6555.978458507421,6459.9067395988295,49103
2019-01-10,6543.098960533219,6575.443007309335,6541.0266579177305,6551.0762179424655,5197
2019-01-11,6377.967161440024,6381.473349778124,6346.10711868712,6375.822260781279,38378
2019-01-12,6286.021676482075,6233.740915529106,6281.019420954755,6275.2986386859375,30485
2019-01-13,6428.340814211655,6473.543670721298,6443.128920412701,6441.055196381242,44068
2019-01-14,6543.050762999013,6547.33613236052,6551.78456505499,6550.207839190754,49909
2019-01-15,6750.408526321981,6777.0563066232025,6729.359580672871,6747.9904274822175,43657
2019-01-16,6749.780165205991,6773.075225099355,6749.964083216556,6711.424734253716,19362
2019-01-17,6562.478487509621,6537.104779904102,6519.548374331491,6558.528617023044,35085
2019-01-18,6548.03569126715,6518.085126450675,6528.89339040972,6527.06604063659,8984
2019-01-19,6556.170106767861,6577.653204395049,6570.976098902734,6540.398940046151,24811
2019-01-20,6555.560935807675,6545.621098352549,6513.912835226076,6550.73946007214,14163
2019-01-21,6687.70787848891,6732.339910183257,6739.374799125969,6700.96501099836,13257
2019-01-22,6666.822790939548,6660.882620403318,6671.190590947371,6652.722297985426,28969
2019-01-23,6679.653467732202,6734.010161604145,6698.746424393442,6699.727329328782,7218
2019-01-24,6589.58861568175,6603.535627732306,6498.144702329306,6568.557734331094,28879
2019-01-25,6630.634902368207,6640.182187589858,6650.685170780256,6627.98363854722,20644
2019-01-26,6593.262258917643,6616.00024860789,6664.303513205659,6628.395719752238,12261
2019-01-27,6525.2893110213845,6537.324595889697,6544.271870784993,6529.736140931258,28544
2019-01-28,6507.510615206371,6546.323123731034,6484.207454927758,6499.010587582561,37784
2019-01-29,6472.045907299128,6473.360164407855,6446.672751395663,6475.115421170139,30890
2019-01-30,6449.433649235539,6466.562520889082,6366.916925522264,6440.224053990131,5312
2019-01-31,6661.126805732407,6674.017008972219,6614.2691901173375,6672.470327806364,28541
2019-02-01,6641.951715963183,6663.49459911605,6635.710851987568,6659.34569213965,31528
2019-02-02,6625.994090971034,6684.045727111904,6655.526659074787,6626.941019915315,34489
2019-02-03,6355.098621768422,6393.284186088407,6303.096426425688,6354.697441238106,21859
2019-02-04,6237.710046803757,6244.53753499639,6249.205009607535,6242.0593183736055,5649
2019-02-05,6224.544413864803,6231.218808840266,6229.736657314555,6209.303168254371,7231
2019-02-06,6114.296776663066,6103.217555030314,6127.047341683772,6124.711326143236,17263
2019-02-07,6300.266360279682,6294.817526208589,6335.746831595319,6296.322776786977,32084
2019-02-08,6276.440070264167,6286.149653621273,6290.178337452262,6275.5869673337575,37213
2019-02-09,6419.354821276423,6466.7906859525365,6426.836846686057,6439.403465470298,33979
2019-02-10,6430.34667952603,6471.507657928743,6406.854803130742,6447.355191731482,16298
2019-02-11,6452.311104460104,6416.524681839425,6464.677436074556,6452.15740095682,22560
2019-02-12,6466.229661907623,6497.816635469051,6481.525677305066,6440.708996596423,3292
2019-02-13,6448.660409338498,6445.79805278053,6492.84909640499,6441.198026200417,40101
2019-02-14,6643.46199742825,6633.57104202245,6636.500654160847,6666.469782262342,18319
2019-02-15,6324.66981585347,6406.7872474473725,6322.3731431370325,6364.261736200968,25956
2019-02-16,6123.490982456635,6168.292861163351,6131.47322993628,6114.526431316642,23032
2019-02-17,6047.297392549331,6056.43759665296,6061.431633722651,6048.461279601464,15001
2019-02-18,6064.028779588394,6085.5195035921015,6038.4668065348205,6050.21896157054,9241
2019-02-19,6123.498373631604,6157.842387827312,6080.9233350169725,6134.303555776916,47726
2019-02-20,6196.957684992364,6240.205389836706,6216.775914629568,6192.620219001993,6854
2019-02-21,6155.612665124465,6178.021204305595,6142.48119882641,6145.21283307645,47258
2019-02-22,6266.12990149872,6230.108059060137,6236.106667337424,6271.742655071385,6546
2019-02-23,6396.849637700166,6466.6425136802745,6421.673069780476,6402.305497677708,5685
2019-02-24,6426.2414925036965,6460.482335103442,6426.419072140635,6425.916818801205,45249
2019-02-25,6557.944606680284,6541.237449110576,6552.079155225352,6550.834640660854,47357
2019-02-26,6586.46446425,6552.744373631918,6629.648461588771,6586.653290485968,44869
2019-02-27,6525.788638971251,6542.260167715906,6507.6139171227815,6513.101165605737,38998
2019-02-28,6598.535639998077,6595.448435539042,6597.49489656796,6604.637468916565,25138
2019-03-01,6601.678834876235,6630.186467426058,6583.356395165578,6619.264834215159,6225
2019-03-02,6645.615161011775,6670.317139887768,6658.724844761527,6619.442212601851,29986
2019-03-03,6809.101551544217,6798.037395355143,6808.762104715458,6817.345545765492,26446
2019-03-04,6483.85477670954,6455.009964640528,6439.059961665655,6491.234558506216,37046
2019-03-05,6308.9385081293685,6321.941042507332,6243.40441467845,6309.768915629062,2712
2019-03-06,6162.558292909417,6146.123124155046,6122.2913320463085,6161.730389139555,4789
2019-03-07,6112.395545517587,6121.59476278866,6148.369178657048,6117.126330899974,29853
2019-03-08,6085.843891251211,6045.178298330478,6072.118710202973,6086.056098600909,42905
2019-03-09,5904.851070985122,5897.874589140326,5919.115613838131,5905.320688440864,46726
2019-03-10,5792.130425371736,5812.835898375585,5781.886907899194,5790.105980509953,28870
2019-03-11,5664.4377310613245,5708.514568866378,5686.308598285118,5691.271935488526,19042
2019-03-12,6000.464834629849,5976.812263223223,6029.192688936372,5977.977163408869,24129
2019-03-13,6195.495295177003,6161.12033520615,6206.167569834363,6197.32088105901,25922
2019-03-14,6153.633164627128,6154.118184447396,6124.288204514479,6146.495575903727,31335
2019-03-15,6085.144180312993,6119.079430756688,6076.381580133228,6101.962425522198,12150
2019-03-16,5957.696446592319,5975.394824103623,5945.693241426451,5963.313891393835,20049
2019-03-17,5732.307781174389,5725.326948163446,5726.106847975017,5740.026002283243,27506
2019-03-18,5743.456876842109,5752.009586053565,5715.040883502496,5726.623766761292,42688
2019-03-19,5606.893275671626,5655.6373082004,5592.048696064564,5613.470170086033,40326
2019-03-20,5612.448617824831,5618.205437908539,5611.648637804105,5603.952129909921,37936
2019-03-21,5420.381939955355,5383.123098797853,5418.135447444797,5427.442178752879,11547
2019-03-22,5340.518962868437,5350.788675756342,5293.969440827583,5345.357783212254,20920
2019-03-23,5358.637800624683,5416.061755786374,5354.832336420347,5361.270722447848,28120
2019-03-24,5414.549127643298,5379.695923622842,5399.532489981489,5400.681849495238,48417
2019-03-25,5425.379151948112,5446.77268543645,5422.58821464529,5445.963288351053,18377
2019-03-26,5290.062594342074,5298.016766451492,5295.82634285074,5304.019203868083,45999
2019-03-27,5374.450703229394,5398.050598047377,5386.149699056266,5395.4639328046815,37645
2019-03-28,5298.252139621034,5314.958180627149,5292.723982429973,5309.800979261951,32055
2019-03-29,5368.706442483473,5408.085722511089,5382.2816247975725,5377.435095681348,35399
2019-03-30,5358.931199331327,5378.570139653264,5362.830221809047,5376.29104153752,39861
2019-03-31,5222.632653292888,5263.714629111588,5243.27549288895,5230.312297267147,35240
2019-04-01,5176.398094687337,5194.2829261060615,5173.602534191361,5197.340408654651,33956
2019-04-02,5224.798627136552,5226.292269651928,5209.537122424997,5235.457901351224,19512
2019-04-03,5312.76056570539,5294.984520887747,5305.651804937563,5300.036022980899,21966
2019-04-04,5289.37827138319,5241.321968137988,5338.184782316976,5285.112254870865,30364
2019-04-05,5451.573607174977,5459.090820508,5433.444147282637,5449.530385623325,42334
2019-04-06,5549.301598164283,5617.559269529738,5545.966916210782,5560.453405039809,32903
2019-04-07,5514.9890739880575,5544.659026909318,5542.377376961885,5531.984269648616,49403
2019-04-08,5602.809089349795,5634.88568947593,5581.146661638732,5615.603186324778,34359
2019-04-09,5836.5417353640405,5824.991756302664,5877.351570602855,5837.046170873296,20970
2019-04-10,6081.001580714925,6073.572622022141,6038.730582566907,6070.461113952191,29187
2019-04-11,5933.876319003326,5963.0900230549705,5924.885503874547,5923.186537928444,31542
2019-04-12,5821.769995528826,5880.240757355071,5880.397545850042,5814.436684220934,43473
2019-04-13,5980.870233409274,6034.267581949002,5975.53740280828,5989.705730559917,13540
2019-04-14,5864.550051370748,5888.162038543935,5876.172210650621,5864.262118066405,13191
2019-04-15,5707.510555237081,5712.184802584557,5723.401671290865,5711.181045970707,10891
2019-04-16,5653.639501510541,5661.846088150956,5674.493679041795,5655.915326044127,3734
2019-04-17,5726.8891097789865,5705.312845470125,5707.27894908948,5703.650976740506,34075
2019-04-18,5671.923679651393,5650.767508749839,5685.683445500447,5691.982227719919,48162
2019-04-19,5615.765003128801,5586.747989672497,5667.898683575541,5618.402020522296,31072
2019-04-20,5556.584395486232,5557.967985959828,5507.894262932564,5543.150582165507,3975
2019-04-21,5448.717205767498,5456.760326579904,5455.374384589499,5464.738633538468,18869
2019-04-22,5362.540185408313,5330.002835654171,5382.165340087086,5369.453328919472,45244
2019-04-23,5614.205727927443,5619.103466396289,5645.881741437818,5620.152281765937,3538
2019-04-24,5651.168297896676,5644.691584353023,5629.3906147678645,5653.693121027822,31001
2019-04-25,5736.4878090845805,5721.108932807804,5773.73000489282,5754.856818970068,22591
